Date,Adj Close
2019-06-21,285.8780822753906
2019-06-24,285.5280456542969
2019-06-25,282.7275390625
2019-06-26,282.4455871582031
2019-06-27,283.4471130371094
2019-06-28,284.9056701660156
2019-07-01,287.4922180175781
2019-07-02,288.2409362792969
2019-07-03,290.5454406738281
2019-07-05,290.21484375
2019-07-08,288.62017822265625
2019-07-09,288.97991943359375
2019-07-10,290.3607177734375
2019-07-11,291.0413513183594
2019-07-12,292.3443603515625
2019-07-15,292.4415283203125
2019-07-16,291.4984130859375
2019-07-17,289.51470947265625
2019-07-18,290.5746154785156
2019-07-19,288.9604797363281
2019-07-22,289.6702880859375
2019-07-23,291.7414855957031
2019-07-24,293.1125183105469
2019-07-25,291.71234130859375
2019-07-26,293.666748046875
2019-07-29,293.1319274902344
2019-07-30,292.41241455078125
2019-07-31,289.2132873535156
2019-08-01,286.6948547363281
2019-08-02,284.53619384765625
2019-08-05,275.9792785644531
2019-08-06,279.8493347167969
2019-08-07,280.0146484375
2019-08-08,285.508544921875
2019-08-09,283.56378173828125
2019-08-12,280.1119384765625
2019-08-13,284.46807861328125
2019-08-14,276.05706787109375
2019-08-15,276.7863464355469
2019-08-16,280.87030029296875
2019-08-19,284.2541809082031
2019-08-20,282.0760498046875
2019-08-21,284.3708801269531
2019-08-22,284.2833557128906
2019-08-23,276.9808044433594
2019-08-26,280.0438232421875
2019-08-27,278.945068359375
2019-08-28,280.90924072265625
2019-08-29,284.49725341796875
2019-08-30,284.3708801269531
2019-09-03,282.7080993652344
2019-09-04,285.9169616699219
2019-09-05,289.5924987792969
2019-09-06,289.8161926269531
2019-09-09,289.9620361328125
2019-09-10,289.8939514160156
2019-09-11,291.9554138183594
2019-09-12,292.9667053222656
2019-09-13,292.772216796875
2019-09-16,291.8678894042969
2019-09-17,292.6069030761719
2019-09-18,292.78192138671875
2019-09-19,292.762451171875
2019-09-20,291.37921142578125
2019-09-23,291.3108215332031
2019-09-24,289.0250244140625
2019-09-25,290.7344970703125
2019-09-26,290.12884521484375
2019-09-27,288.56585693359375
2019-09-30,289.9041442871094
2019-10-01,286.455810546875
2019-10-02,281.39569091796875
2019-10-03,283.7010498046875
2019-10-04,287.5401611328125
2019-10-07,286.29949951171875
2019-10-08,281.85479736328125
2019-10-09,284.53143310546875
2019-10-10,286.455810546875
2019-10-11,289.42547607421875
2019-10-14,289.1031188964844
2019-10-15,291.96533203125
2019-10-16,291.4964599609375
2019-10-17,292.3560791015625
2019-10-18,291.0763854980469
2019-10-21,293.04962158203125
2019-10-22,292.0923156738281
2019-10-23,292.9422302246094
2019-10-24,293.4208984375
2019-10-25,294.6224060058594
2019-10-28,296.2830505371094
2019-10-29,296.1951599121094
2019-10-30,297.1036682128906
2019-10-31,296.3123779296875
2019-11-01,299.0574035644531
2019-11-04,300.2589111328125
2019-11-05,299.9267883300781
2019-11-06,299.9951477050781
2019-11-07,301.0501708984375
2019-11-08,301.7926330566406
2019-11-11,301.2162780761719
2019-11-12,301.8511657714844
2019-11-13,301.94891357421875
2019-11-14,302.3884582519531
2019-11-15,304.5766906738281
2019-11-18,304.80133056640625
2019-11-19,304.7134094238281
2019-11-20,303.5802917480469
2019-11-21,303.0918273925781
2019-11-22,303.765869140625
2019-11-25,306.1201171875
2019-11-26,306.8136901855469
2019-11-27,308.18133544921875
2019-11-29,307.0383605957031
2019-12-02,304.4301452636719
2019-12-03,302.3884582519531
2019-12-04,304.2542724609375
2019-12-05,304.80133056640625
2019-12-06,307.5854187011719
2019-12-09,306.6182861328125
2019-12-10,306.2763671875
2019-12-11,307.14581298828125
2019-12-12,309.7931213378906
2019-12-13,309.9787292480469
2019-12-16,312.1082763671875
2019-12-17,312.17669677734375
2019-12-18,312.19622802734375
2019-12-19,313.4759216308594
2019-12-20,314.8502502441406
2019-12-23,315.3312683105469
2019-12-24,315.3410949707031
2019-12-26,317.01971435546875
2019-12-27,316.941162109375
2019-12-30,315.1938171386719
2019-12-31,315.9595031738281
2020-01-02,318.914306640625
2020-01-03,316.49945068359375
2020-01-06,317.7069091796875
2020-01-07,316.8135681152344
2020-01-08,318.5020751953125
2020-01-09,320.66168212890625
2020-01-10,319.7389221191406
2020-01-13,321.9378662109375
2020-01-14,321.4470520019531
2020-01-15,322.1734619140625
2020-01-16,324.8534240722656
2020-01-17,325.8645935058594
2020-01-21,325.2264709472656
2020-01-22,325.2657165527344
2020-01-23,325.6387634277344
2020-01-24,322.7428283691406
2020-01-27,317.5694580078125
2020-01-28,320.8973083496094
2020-01-29,320.6322326660156
2020-01-30,321.6728210449219
2020-01-31,315.8319091796875
2020-02-03,318.1781005859375
2020-02-04,323.0274963378906
2020-02-05,326.7578430175781
2020-02-06,327.8573303222656
2020-02-07,326.1099548339844
2020-02-10,328.54449462890625
2020-02-11,329.1138610839844
2020-02-12,331.2342834472656
2020-02-13,330.880859375
2020-02-14,331.4109802246094
2020-02-18,330.5569152832031
2020-02-19,332.1373596191406
2020-02-20,330.7729187011719
2020-02-21,327.36651611328125
2020-02-24,316.5092468261719
2020-02-25,306.9183349609375
2020-02-26,305.7894592285156
2020-02-27,292.0559387207031
2020-02-28,290.8288269042969
2020-03-02,303.423583984375
2020-03-03,294.7358703613281
2020-03-04,307.1244812011719
2020-03-05,296.9151611328125
2020-03-06,292.0068359375
2020-03-09,269.20269775390625
2020-03-10,283.132568359375
2020-03-11,269.330322265625
2020-03-12,243.56153869628906
2020-03-13,264.3826904296875
2020-03-16,235.45297241210938
2020-03-17,248.16555786132812
2020-03-18,235.60020446777344
2020-03-19,236.10084533691406
2020-03-20,225.92628479003906
2020-03-23,220.14974975585938
2020-03-24,240.09603881835938
2020-03-25,243.69032287597656
2020-03-26,257.9193420410156
2020-03-27,250.23704528808594
2020-03-30,258.3636779785156
2020-03-31,254.51268005371094
2020-04-01,243.05836486816406
2020-04-02,248.6670379638672
2020-04-03,245.07275390625
2020-04-06,261.5333557128906
2020-04-07,261.79998779296875
2020-04-08,270.58819580078125
2020-04-09,274.705810546875
2020-04-13,272.1977233886719
2020-04-14,280.2256164550781
2020-04-15,274.2713623046875
2020-04-16,275.5945129394531
2020-04-17,283.039794921875
2020-04-20,278.05322265625
2020-04-21,269.6106262207031
2020-04-22,275.5945129394531
2020-04-23,275.5747375488281
2020-04-24,279.4159240722656
2020-04-27,283.4446716308594
2020-04-28,282.1412353515625
2020-04-29,289.52728271484375
2020-04-30,286.83160400390625
2020-05-01,279.2381591796875
2020-05-04,280.0083923339844
2020-05-05,282.595458984375
2020-05-06,280.6798400878906
2020-05-07,284.0667419433594
2020-05-08,288.7669677734375
2020-05-11,288.8262023925781
2020-05-12,283.0694580078125
2020-05-13,278.0631103515625
2020-05-14,281.39080810546875
2020-05-15,282.6843566894531
2020-05-18,291.2947998046875
2020-05-19,288.3028564453125
2020-05-20,293.2005615234375
2020-05-21,291.17633056640625
2020-05-22,291.72930908203125
2020-05-26,295.32354736328125
2020-05-27,299.7176818847656
2020-05-28,299.1647033691406
2020-05-29,300.4977722167969
2020-06-01,301.7122802734375
2020-06-02,304.2104797363281
2020-06-03,308.259033203125
2020-06-04,307.4493103027344
2020-06-05,315.3290710449219
2020-06-08,319.140625
2020-06-09,316.7608947753906
2020-06-10,314.9933776855469
2020-06-11,296.8343505859375
2020-06-12,300.3891296386719
2020-06-15,303.1934509277344
2020-06-16,309.02923583984375
2020-06-17,307.74554443359375
2020-06-18,307.8640441894531
2020-06-19,306.1046447753906
2020-06-22,308.068359375
2020-06-23,309.4866027832031
2020-06-24,301.5920104980469
2020-06-25,304.8252258300781
2020-06-26,297.585205078125
2020-06-29,301.9589538574219
2020-06-30,305.826904296875
2020-07-01,307.96917724609375
2020-07-02,309.6651306152344
2020-07-06,314.445556640625
2020-07-07,311.2024230957031
2020-07-08,313.5826721191406
2020-07-09,311.7974548339844
2020-07-10,314.9811096191406
2020-07-13,312.2536926269531
2020-07-14,316.3002014160156
2020-07-15,319.20611572265625
2020-07-16,318.15484619140625
2020-07-17,319.0771789550781
2020-07-20,321.65582275390625
2020-07-21,322.3401794433594
2020-07-22,324.1749572753906
2020-07-23,320.3069763183594
2020-07-24,318.24407958984375
2020-07-27,320.5648498535156
2020-07-28,318.5317077636719
2020-07-29,322.4492492675781
2020-07-30,321.29876708984375
2020-07-31,323.8377380371094
2020-08-03,326.089111328125
2020-08-04,327.3486633300781
2020-08-05,329.3818054199219
2020-08-06,331.5835876464844
2020-08-07,331.8216552734375
2020-08-10,332.81341552734375
2020-08-11,330.066162109375
2020-08-12,334.6680603027344
2020-08-13,334.0630187988281
2020-08-14,334.0729675292969
2020-08-17,335.1341857910156
2020-08-18,335.85821533203125
2020-08-19,334.45977783203125
2020-08-20,335.50115966796875
2020-08-21,336.6912841796875
2020-08-24,340.1030578613281
2020-08-25,341.2931823730469
2020-08-26,344.71484375
2020-08-27,345.46856689453125
2020-08-28,347.7001037597656
2020-08-31,346.4405517578125
2020-09-01,349.7035217285156
2020-09-02,354.7616271972656
2020-09-03,342.5527648925781
2020-09-04,339.7558898925781
2020-09-08,330.4727783203125
2020-09-09,336.9987487792969
2020-09-10,331.147216796875
2020-09-11,331.3157958984375
2020-09-14,335.6796569824219
2020-09-15,337.3756408691406
2020-09-16,336.0367126464844
2020-09-17,333.0812072753906
2020-09-18,329.24652099609375
2020-09-21,325.5821533203125
2020-09-22,328.89801025390625
2020-09-23,321.2705383300781
2020-09-24,322.12689208984375
2020-09-25,327.3346862792969
2020-09-28,332.7715148925781
2020-09-29,330.959228515625
2020-09-30,333.46856689453125
